gp_code,inbound,answer_rate,abandon_rate
B81041,3829.0,76.20788717680857,7.599895534082005
B81042,8461.0,67.73431036520506,10.199739983453492
B81045,5825.0,64.08583690987125,6.060085836909871
B81047,4768.0,62.60486577181208,11.010906040268456
B81048,36082.0,57.70744415498032,6.432570256637659
B81051,8053.0,67.36619893207501,3.0671799329442444
B81068,10975.0,40.49202733485193,16.91116173120729
B81088,6514.0,38.07184525637089,28.001228124040527
B81092,6739.0,36.340703368452296,12.494435376168571
B81099,1747.0,53.80652547223812,13.508872352604465
B81104,3657.0,77.54990429313645,8.230790265244735
B81108,4122.0,67.39446870451238,16.618146530810286
B81109,21077.0,23.281301893058785,25.88129240404232
B81112,16525.0,53.319213313161875,9.02269288956127
B81118,4140.0,82.02898550724638,4.63768115942029
B81606,3851.0,52.22020254479356,11.607374707868086
B81656,7154.0,53.03326810176125,9.435280961699748
B81697,2265.0,86.18101545253863,4.7240618101545255
B82002,2613.0,55.3769613471106,7.730577879831611
B82012,8180.0,51.24694376528117,4.388753056234719
B82013,7248.0,63.57615894039735,8.830022075055188
B82017,11088.0,56.85425685425685,14.303751803751803
B82019,1834.0,82.2246455834242,5.507088331515813
B82022,4417.0,70.59089880009056,12.497170024903781
B82023,2544.0,85.41666666666667,4.834905660377358
B82024,8381.0,59.515570934256054,12.039136141271925
B82030,3965.0,81.58890290037832,5.800756620428752
B82033,6319.0,66.56116474125653,9.57429973097009
B82042,6128.0,65.25783289817232,6.9516971279373365
B82044,6333.0,74.37233538607295,3.7738828359387337
B82045,2468.0,85.81847649918963,4.700162074554295
B82046,1869.0,66.13162118780096,11.610486891385769
B82054,12141.0,14.026851165472367,22.23869532987398
B82064,1748.0,80.89244851258582,3.4324942791762014
B82067,5052.0,80.99762470308788,8.234362628661916
B82069,5101.0,66.28112134875515,10.252891589884337
B82071,3970.0,71.61209068010075,5.138539042821159
B82075,6507.0,31.335484862455818,12.986015060703858
B82077,4119.0,78.63559116290362,4.0786598689002185
B82080,6556.0,54.95729103111653,23.53569249542404
B82083,11552.0,57.15027700831025,10.526315789473685
B82086,4018.0,55.35092085614734,27.426580388252862
B82088,6404.0,53.7632729544035,9.212991880074954
B82098,14258.0,45.83391780053304,11.039416467947818
B82100,4657.0,63.173716985183596,9.85613055615203
B82622,1112.0,65.55755395683454,2.158273381294964
B83010,6275.0,50.35856573705179,17.131474103585656
B83012,7012.0,55.932686822589844,17.969195664575015
B83014,9487.0,45.451670707283654,23.252872351639084
B83015,6720.0,53.37797619047619,4.196428571428571
B83019,4652.0,69.92691315563198,6.0404127257093725
B83022,4912.0,77.50407166123779,6.453583061889251
B83029,9881.0,20.41291367270519,21.96133994534966
B83031,2447.0,76.58357172047405,4.331834899877401
B83032,2872.0,62.5,20.9958217270195
B83034,7470.0,47.791164658634536,6.586345381526105
B83035,9593.0,54.38340456582925,23.47545084957782
B83037,7646.0,56.86633533873921,10.29296364111954
B83051,2792.0,78.8323782234957,15.222063037249283
B83055,26458.0,17.287776853881624,17.775342051553405
B83062,7684.0,46.49921915668922,16.150442477876105
B83067,5711.0,64.45456137278936,3.537033794431798
B83614,7996.0,33.35417708854427,10.01750875437719
B83624,8053.0,64.15000620886626,11.200794734881411
B83628,7891.0,47.725256621467494,14.130021543530605
B83653,11352.0,45.90380549682875,25.0
B83661,2458.0,76.81041497152157,6.550040683482506
B84008,7941.0,46.732149603324515,10.011333585190782
B84011,8628.0,52.27167362076959,9.898006490496059
B84012,15763.0,7.27653365476115,24.798578950707352
B84021,7322.0,14.080852226167714,31.180005462988255
B84613,9818.0,63.342839682216336,7.832552454675087
B85002,3604.0,60.016648168701444,12.291897891231965
B85005,3987.0,68.22172059192376,6.496112365186857
B85006,8573.0,70.72203429371282,4.72413390878339
B85015,7152.0,71.19686800894854,4.054809843400448
B85016,7218.0,81.40759213078415,3.255749515101136
B85019,9325.0,70.17694369973191,6.1554959785522785
B85022,5142.0,69.79774406845586,5.698171917541813
B85024,5313.0,54.90306794654621,15.095049877658573
B85030,38556.0,52.53916381367362,15.98194833488951
B85031,5173.0,68.08428378117146,6.669244152329402
B85036,7584.0,58.20147679324894,15.07120253164557
B85041,8909.0,78.86407004153104,4.8939274890560105
B85042,6164.0,63.07592472420506,7.203114860480207
B85054,6114.0,62.26692836113837,5.57736342819758
B85055,11955.0,55.775826014219994,14.211626934337097
B85059,5643.0,62.37816764132553,10.951621477937268
B85061,4654.0,75.7627847013322,6.059303824666953
B85612,3853.0,75.00648845055801,2.232026991954321
B85634,2636.0,68.28528072837632,1.7071320182094083
B85640,3012.0,49.933598937583,17.828685258964143
B85655,2078.0,54.42733397497594,8.373435996150144
B85660,4439.0,62.221220995719754,9.844559585492227
B86004,4448.0,81.36241007194245,2.360611510791367
B86006,7315.0,61.203007518796994,8.024606971975393
B86013,7753.0,43.0414033277441,10.77002450664259
B86020,7217.0,67.43799362616045,5.5424691700152415
B86022,6551.0,28.682643871164707,16.94397801862311
B86025,5788.0,70.45611610228057,2.436074637180373
B86038,5220.0,51.03448275862069,12.720306513409962
B86042,6177.0,66.74761210943824,10.717176622956128
B86043,5937.0,55.43203638201112,10.190331817416203
B86044,10527.0,48.209366391184574,21.373610715303506
B86052,5821.0,79.65985225906202,5.617591479127298
B86055,1982.0,60.89808274470232,19.626639757820385
B86059,12596.0,55.93045411241664,14.583994919021912
B86060,4809.0,76.21127053441464,5.406529423996673
B86066,8040.0,30.945273631840795,8.407960199004975
B86068,4896.0,78.90114379084967,2.7369281045751634
B86071,4405.0,46.92395005675369,22.156640181611806
B86096,3679.0,65.7515629247078,2.1201413427561837
B87001,7641.0,55.032063865986125,8.76848580028792
B87002,4780.0,60.56485355648535,11.673640167364017
B87006,8670.0,53.97923875432526,11.18800461361015
B87008,12755.0,34.75499803998432,14.39435515484124
B87012,5795.0,60.0862812769629,8.714408973252803
B87015,6267.0,45.619913834370514,12.318493697143769
B87018,9120.0,61.10745614035088,11.206140350877194
B87022,6784.0,37.544221698113205,11.04068396226415
C85005,7380.0,48.1029810298103,14.444444444444445
C85007,2088.0,76.62835249042146,5.699233716475096
C85010,4546.0,14.980202375714914,50.85789705235372
C85017,9001.0,58.94900566603711,6.643706254860571
C85024,5375.0,43.27441860465116,32.986046511627904
C85030,5370.0,43.910614525139664,5.325884543761639
C85614,3985.0,70.51442910915935,7.352572145545797
C85619,9077.0,53.299548308912634,6.544012338878484
C86001,7937.0,58.61156608290286,8.176893032631977
C86002,5237.0,70.42199732671376,13.939278212717204
C86003,7032.0,25.59726962457338,25.0
C86011,11680.0,48.852739726027394,28.09931506849315
C86015,5207.0,53.75456116765892,15.11426925292875
C86023,10408.0,29.73674096848578,21.983089930822445
C86025,5260.0,51.08365019011407,20.399239543726235
C86038,7371.0,61.97259530592864,17.487450820784154
C86605,8039.0,27.690011195422315,14.342579922875979
C87004,7796.0,52.937403796818884,22.126731657260134
C87007,6737.0,13.136410865370342,13.433278907525604
C87009,6435.0,67.67676767676768,7.6923076923076925
C88007,9019.0,45.35979598625125,7.717041800643087
C88015,4331.0,45.024243823597324,11.937196952205033
C88023,6528.0,53.768382352941174,5.637254901960785
C88030,6141.0,49.84530206806709,21.055202735710797
C88031,7793.0,41.062491979982035,2.8743744385987426
C88034,4976.0,63.545016077170416,9.003215434083602
C88036,7187.0,56.059551968832615,15.166272436343398
C88044,1824.0,54.71491228070175,18.75
C88046,4212.0,71.1301044634378,9.09306742640076
C88087,11361.0,53.06751166270575,17.207992254202974
C88092,5730.0,61.396160558464224,13.211169284467713
Y05248,2381.0,80.63838723225535,5.333893322133557
A82004,1579.0,88.2837238758708,4.749841671944268
A83003,5950.0,38.67226890756302,8.319327731092438
A83041,5585.0,82.82900626678604,3.849597135183527
A83060,2005.0,65.43640897755611,9.576059850374065
A83070,3827.0,81.7873007577737,5.9576691925790435
A83637,3867.0,68.91647271786915,8.43030773209206
A84020,4615.0,62.51354279523294,11.419284940411702
A84035,4338.0,82.2268326417704,2.5357307514983862
A85024,2460.0,66.0569105691057,5.894308943089431
A88009,3911.0,66.81155714650984,8.897980056251598
A89016,6485.0,44.90362374710871,31.318427139552814
B81038,7209.0,46.52517686225551,9.127479539464558
B81113,1035.0,60.57971014492754,14.492753623188406
B81663,2132.0,61.069418386491556,10.647279549718574
B82018,4720.0,81.39830508474576,6.334745762711864
B82032,4991.0,68.40312562612704,11.099979963935084
B82072,2644.0,72.65506807866868,5.521936459909228
B82628,3446.0,68.36912362159025,11.781775972141613
B85611,1905.0,73.22834645669292,9.133858267716535
B85623,2269.0,61.61304539444689,11.723226090788893
B86109,4654.0,72.32488182208853,3.7602062741727544
B87044,1491.0,75.65392354124748,2.816901408450704
C85022,13336.0,33.630773845230955,4.934013197360528
C85023,9572.0,54.03259506895111,6.498119515252821
C86026,3105.0,65.89371980676329,16.74718196457327
C88053,3405.0,69.28046989720998,9.720998531571219
C88652,1985.0,75.21410579345088,5.390428211586902
C88655,567.0,80.59964726631394,2.6455026455026456
Y01118,3051.0,72.17305801376598,13.602097672894134
E83006,2592.0,76.62037037037037,4.012345679012346
E83007,2045.0,60.488997555012226,10.75794621026895
E83010,5732.0,58.07745987438939,6.507327285415212
E83011,4009.0,49.08954851583936,10.451484160638563
E83020,4272.0,55.43071161048689,9.995318352059925
E83025,4978.0,54.84130172760145,10.586580956207312
E83026,2091.0,53.08464849354376,12.91248206599713
E83028,3178.0,65.19823788546256,5.1290119572057895
E83031,3052.0,68.11926605504587,4.652686762778506
E83034,2123.0,64.67263306641544,8.3843617522374
E83035,10842.0,52.628666297731044,10.533111971960892
E83041,1699.0,65.15597410241318,1.7657445556209534
E83044,3855.0,76.86121919584954,9.00129701686122
E83046,2971.0,57.52271962302255,13.598115112756648
E83050,2877.0,54.535974973931175,5.561348627042058
E83600,5326.0,75.47878332707472,4.337213668794592
E83621,4358.0,52.27168425883433,10.02753556677375
E83638,2466.0,57.54257907542579,22.46553122465531
E83649,2612.0,73.31546707503828,8.30781010719755
E83653,7163.0,62.05500488622086,11.95030015356694
E84003,5102.0,52.46961975695805,1.862014896119169
E84005,4784.0,80.12123745819397,1.3168896321070234
E84008,4548.0,69.0193491644679,12.708883025505717
E84012,4889.0,60.01227244835345,16.649621599509103
E84013,4314.0,67.52433936022253,3.5465924895688454
E84014,4485.0,76.8561872909699,0.8249721293199554
E84015,7201.0,60.71378975142341,6.457436467157339
E84020,4385.0,75.94070695553022,5.153933865450399
E84024,8358.0,52.345058626465665,12.120124431682221
E84028,2531.0,77.28170683524299,1.9755037534571316
E84033,3144.0,63.899491094147585,8.555979643765903
E84036,4379.0,64.01004795615437,15.574332039278374
E84042,4201.0,64.69888121875744,6.379433468221852
E84053,2243.0,85.37672759696835,4.32456531431119
E84062,3360.0,64.43452380952381,6.696428571428571
E84063,3601.0,58.87253540683144,3.165787281310747
E84066,18811.0,44.27728456754027,6.937430226994843
E84067,11288.0,27.879163713678242,7.299787384833452
E84069,9667.0,70.37343539877935,4.21019964828799
E84078,2659.0,82.58743888679955,2.5949605114704775
E84080,4061.0,65.55035705491258,10.63777394730362
E84086,4305.0,64.62253193960511,4.041811846689895
E84620,2547.0,55.75186493914409,10.797016097369454
E84626,2305.0,77.31019522776573,3.6008676789587852
E84678,2085.0,71.89448441247002,11.558752997601918
E84680,2326.0,75.75236457437661,5.803955288048152
E84685,4894.0,48.487944421740906,8.31630568042501
E84704,2283.0,72.57993867717914,9.417433201927288
E85001,5620.0,52.580071174377224,2.7580071174377223
E85004,5048.0,65.8082408874802,3.268621236133122
E85012,4267.0,52.261542067026014,12.678696976798687
E85015,32189.0,72.45021591226816,3.647208673770543
E85021,4206.0,73.72800760817879,2.0684736091298146
E85034,2616.0,57.45412844036697,5.542813455657492
E85035,4127.0,53.11364187060819,17.47031742185607
E85042,3915.0,67.9948914431673,8.122605363984674
E85048,3647.0,64.87523992322457,11.735673156018645
E85049,4708.0,48.04587935429057,5.416312659303314
E85051,4504.0,38.232682060390765,8.214920071047958
E85053,2081.0,77.60691975012014,5.766458433445459
E85061,3742.0,71.4591127739177,3.019775521111705
E85064,5136.0,66.8613707165109,1.1682242990654206
E85099,3402.0,67.5191064079953,5.849500293944739
E85107,3045.0,71.06732348111659,7.586206896551724
E85109,1967.0,80.68124046771733,2.9486527707168277
E85112,4905.0,67.1763506625892,4.689092762487258
E85116,3204.0,67.63420724094881,8.957553058676654
E85121,8106.0,56.39032815198618,8.894645941278066
E85129,3286.0,67.52891052951917,3.4692635423006695
E85130,2142.0,69.42110177404295,7.329598506069094
E85633,4486.0,71.19928666963888,6.330806954971021
E85635,2355.0,65.85987261146497,2.8025477707006368
E85656,4377.0,59.69842357779301,10.989262051633538
E85663,6304.0,68.55964467005076,8.91497461928934
E85682,5829.0,44.74180820037742,6.364728083719334
E85685,3831.0,74.57582876533542,3.445575567736883
E85696,3316.0,52.56332931242461,13.902291917973463
E85708,5666.0,51.23543946346629,18.231556653723967
E85713,2805.0,66.23885918003565,8.484848484848484
E85721,2113.0,57.21722669190724,5.726455276857548
E85735,3526.0,75.32614861032332,3.3465683494044245
E85743,2414.0,58.28500414250207,6.586578293289147
E85744,3335.0,76.16191904047976,3.4182908545727138
E85745,8022.0,62.93941660433807,5.858888057840938
E85750,4788.0,66.93817878028405,2.7777777777777777
E86004,7160.0,60.44692737430167,3.1284916201117317
E86005,4945.0,63.19514661274014,7.17896865520728
E86007,4974.0,66.60635303578609,1.708886208283072
E86009,4872.0,60.85796387520526,5.644499178981937
E86012,3217.0,59.99378302766553,9.884986011812247
E86014,2720.0,70.66176470588235,3.4558823529411766
E86015,8664.0,19.77146814404432,7.894736842105263
E86018,4477.0,47.174447174447174,9.470627652445835
E86019,3773.0,65.43864298966339,5.75139146567718
E86020,3686.0,65.2197504069452,2.441671188279978
E86022,3500.0,68.02857142857142,5.914285714285715
E86028,4223.0,71.37106322519536,5.896282263793512
E86038,4001.0,65.05873531617095,4.773806548362909
E86609,5717.0,72.8528948749344,1.8366276018891026
E86618,3485.0,59.45480631276901,6.714490674318508
E86625,1701.0,78.89476778365668,5.702527924750147
E86632,3354.0,71.64579606440071,6.618962432915922
E87002,6585.0,73.66742596810934,11.921032649962035
E87003,3380.0,59.40828402366864,3.3727810650887573
E87009,1845.0,83.36043360433604,3.5230352303523036
E87011,3599.0,69.68602389552653,7.752153375937761
E87013,5444.0,75.23879500367377,10.084496693607642
E87016,7614.0,70.44917257683215,3.060152350932493
E87024,3696.0,71.48268398268398,9.415584415584416
E87038,2910.0,80.79037800687286,1.3402061855670102
E87045,2114.0,74.92904446546831,4.446546830652791
E87047,2043.0,76.16250611845325,5.041605482134116
E87061,6551.0,67.92856052511067,2.6408181956953136
E87065,2594.0,83.30763299922899,5.58982266769468
E87070,1820.0,85.21978021978022,2.802197802197802
E87609,6034.0,73.08584686774942,8.982432880344714
E87663,2609.0,76.38942123418934,7.090839402069759
E87665,2746.0,82.15586307356155,3.641660597232338
E87677,3206.0,77.63568309419838,8.203368683718029
E87733,3817.0,75.42572701074143,7.571391144878176
E87739,2893.0,78.67265814033875,1.8320082958866228
E87750,1307.0,73.22111706197398,4.131599081866871
E87762,4813.0,65.75940162061084,3.137336380635778
F82007,7329.0,50.72997680447537,26.26552053486151
F82009,15956.0,42.04687891702181,6.235898721484081
F82013,9506.0,47.49631811487482,8.847043972228066
F82017,8237.0,42.28481243171058,20.796406458662133
F82018,6403.0,58.691238481961584,16.83585819147275
F82030,10143.0,49.89648033126294,5.4816129350290845
F82031,3998.0,54.70235117558779,18.509254627313656
F82033,2761.0,66.67873958710612,10.467222021006881
F82034,1441.0,63.49757113115892,10.131852879944484
F82039,2844.0,68.84669479606188,9.845288326300984
F82042,10898.0,44.94402642686732,21.69205358781428
F82604,3801.0,63.00973428045251,4.1041831097079715
F82630,4690.0,25.84221748400853,28.61407249466951
F82634,3002.0,63.65756162558294,9.993337774816789
F82647,2889.0,67.98200069228106,4.361370716510903
F82650,6154.0,57.718557036074095,16.769580760480988
F82660,14141.0,19.69450533908493,28.074393607241355
F82663,1999.0,60.88044022011005,16.65832916458229
F82675,2761.0,58.96414342629482,13.219847881202464
F82677,6671.0,65.25258581921751,2.533353320341778
F82680,5167.0,66.94406812463713,18.637507257596283
F83002,5250.0,56.285714285714285,7.847619047619047
F83006,5586.0,66.07590404582886,6.641604010025063
F83008,6690.0,56.99551569506726,5.321375186846039
F83011,4306.0,46.818392940083605,12.633534602879703
F83018,4388.0,69.5077484047402,8.956244302643574
F83020,4315.0,62.850521436848204,5.376593279258401
F83022,7616.0,56.289390756302524,4.359243697478991
F83032,4161.0,60.39413602499399,11.295361691900986
F83043,1837.0,83.4512792596625,2.667392487751769
F83045,3902.0,62.378267555099946,7.893388006150692
F83057,3156.0,81.62230671736376,5.576679340937896
F83061,2508.0,82.69537480063796,0.9968102073365231
F83623,4176.0,67.02586206896552,8.42911877394636
F83624,5183.0,53.32818830792977,3.5693613737217826
F83633,1237.0,92.23928860145513,0.2425222312045271
F83660,4967.0,56.77471310650292,9.240990537547816
F83681,3333.0,47.344734473447346,18.69186918691869
F84006,4999.0,44.48889777955591,3.9207841568313664
F84012,4265.0,56.858147713950764,26.283704572098475
F84013,10790.0,17.905468025949954,12.483781278962002
F84014,3602.0,52.10993892282065,10.188784008883953
F84018,5350.0,61.7196261682243,5.5327102803738315
F84025,6523.0,48.75057488885482,8.339720987275793
F84031,7752.0,52.450980392156865,8.13983488132095
F84034,4605.0,75.26601520086862,24.343105320304016
F84035,10796.0,68.78473508706928,7.289736939607262
F84036,3314.0,74.07966203983102,4.254677127338564
F84044,3210.0,56.35514018691589,16.292834890965732
F84047,4761.0,57.38290275152279,4.641881957571939
F84051,2740.0,67.2992700729927,7.226277372262774
F84053,3171.0,63.26080100914538,7.253232418795332
F84054,8305.0,77.49548464780253,5.189644792293799
F84062,4978.0,64.8654077942949,9.019686621132985
F84072,5215.0,62.10930009587728,4.9856184084372
F84074,4374.0,50.98308184727938,12.277091906721536
F84080,6886.0,13.3023525994772,23.322683706070286
F84081,6064.0,57.04155672823219,11.724934036939313
F84086,4514.0,56.02569782897652,5.117412494461675
F84111,6770.0,57.31166912850812,10.709010339734121
F84114,4359.0,50.35558614361092,9.772883688919476
F84117,4101.0,57.0592538405267,25.04267251889783
F84121,6115.0,59.329517579721994,3.0417007358953394
F84619,2230.0,35.874439461883405,8.20627802690583
F84620,5660.0,78.4452296819788,2.8798586572438163
F84640,2587.0,71.24081948202551,10.127560881329726
F84647,6869.0,67.14223322172077,11.486388120541564
F84658,5527.0,77.2209155056993,4.4689705084132445
F84670,4144.0,58.61486486486486,4.44015444015444
F84681,5460.0,46.062271062271066,30.67765567765568
F84692,4248.0,49.10546139359699,14.948210922787194
F84696,1913.0,80.083638264506,8.677469942498693
F84698,6206.0,62.63293586851434,5.220754108926845
F84717,3467.0,77.21372944909143,2.047880011537352
F84718,5807.0,62.39021870156707,10.229033924573791
F84719,2395.0,76.70146137787056,8.559498956158665
F84720,3972.0,44.13393756294058,12.059415911379658
F84729,2016.0,71.77579365079364,8.630952380952381
F84735,3583.0,82.80770304214346,6.140106056377338
F84740,2169.0,61.73351775011526,4.287690179806362
F84747,8924.0,38.110712684894665,6.252801434334379
F85010,2426.0,86.19126133553173,3.25638911788953
F85013,2835.0,57.354497354497354,8.959435626102293
F85016,4883.0,56.809338521400775,5.2017202539422485
F85020,5569.0,70.40761357514815,7.882923325552164
F85025,18914.0,20.09622501850481,61.388389552712276
F85028,3726.0,64.35856146001073,18.572195383789587
F85029,5635.0,63.47826086956522,8.251996450754215
F85033,11700.0,43.26495726495727,6.94017094017094
F85035,9205.0,35.491580662683326,7.300380228136882
F85044,4605.0,53.55048859934853,13.137893593919653
F85060,4013.0,61.89882880637927,6.1549962621480185
F85065,2647.0,57.04571212693615,17.264828107291272
F85069,3670.0,66.94822888283379,4.277929155313352
F85071,4801.0,56.86315350968548,18.037908769006457
F85678,1985.0,62.56926952141058,2.115869017632242
F85700,3546.0,57.52961082910321,15.764241398759165
F85701,5823.0,40.752189592993304,13.086038124678002
F85705,7759.0,57.236757314086866,7.294754478669931
F86008,5311.0,67.21897947655809,3.0502730182639803
F86009,4485.0,54.448160535117054,11.148272017837236
F86010,7302.0,39.52341824157765,8.929060531361271
F86011,3806.0,58.90698896479243,11.902259590120861
F86013,3852.0,28.81619937694704,32.55451713395639
F86020,4050.0,59.851851851851855,2.2222222222222223
F86025,11680.0,31.60958904109589,21.215753424657535
F86030,5444.0,68.6627479794269,4.647318148420279
F86032,5993.0,38.678458201234776,3.7210078424828965
F86036,7075.0,38.812720848056536,18.897526501766784
F86038,6091.0,61.599080610737154,8.652109670004926
F86058,5524.0,99.40260680666184,0.19913106444605358
F86066,3938.0,54.62163534789233,9.370238699847638
F86074,6164.0,79.12070084360805,3.45554834523037
F86078,3613.0,60.53141433711597,10.29615278162192
F86081,4492.0,77.76046304541407,6.745325022261799
F86082,4223.0,43.689320388349515,7.080274686242008
F86083,4128.0,54.67538759689923,25.072674418604652
F86087,4304.0,41.2639405204461,7.342007434944238
F86088,2752.0,62.281976744186046,9.44767441860465
F86612,2195.0,68.38268792710706,10.660592255125284
F86627,7397.0,48.1681762876842,13.397323239151007
F86641,4333.0,59.243018693745675,12.231710131548581
F86650,3468.0,66.14763552479816,3.8062283737024223
F86657,4035.0,51.72242874845105,10.755885997521686
F86658,3118.0,58.53110968569596,8.434894162924952
F86666,6395.0,51.46207974980454,15.574667709147771
F86701,1680.0,83.03571428571429,6.130952380952381
F86702,2745.0,56.42987249544627,7.6502732240437155
G83001,5583.0,61.5977073258105,6.00035823034211
G83009,5134.0,49.279314374756524,18.85469419555902
G83013,3470.0,31.00864553314121,14.755043227665706
G83015,4263.0,62.23316912972086,8.749706779263429
G83016,3809.0,59.333158309267525,7.6923076923076925
G83025,5470.0,57.27605118829982,12.084095063985375
G83027,9175.0,75.60762942779292,5.8964577656675745
G83028,6336.0,60.984848484848484,15.625
G83030,2396.0,77.62938230383973,2.4207011686143574
G83033,3514.0,59.24871940808196,14.968696642003415
G83049,5098.0,68.43860337387211,2.92271479011377
G83053,10343.0,63.18282896645074,6.555158077927101
G83058,5942.0,57.6910131268933,6.1763715920565465
G83066,12661.0,51.2360792986336,8.380064765816286
G83067,12077.0,26.687091165024427,11.832408710772542
G83630,4207.0,57.45186593772284,11.219396244354646
G83642,4323.0,62.29470275271802,6.222530650011566
G83654,2394.0,61.06934001670844,8.897243107769423
G83673,4908.0,58.4759576202119,6.071719641401793
G84001,4610.0,60.91106290672451,3.9696312364425164
G84002,5203.0,66.00038439361907,8.610417067076687
G84004,4138.0,53.96326727887868,21.870468825519573
G84005,2602.0,61.1837048424289,14.45042275172944
G84007,3399.0,60.72374227714034,11.562224183583407
G84008,3121.0,68.760012816405,7.145145786606856
G84009,2301.0,84.35462842242504,1.9991308126901348
G84011,3738.0,43.28517924023542,15.783841626538257
G84015,5494.0,53.312704768838735,11.285038223516564
G84016,5097.0,70.70825976064351,3.786541102609378
G84019,4653.0,58.71480765097786,7.070707070707071
G84027,11061.0,59.51541451948287,3.851369677244372
G84028,2535.0,63.31360946745562,17.159763313609467
G84030,2578.0,64.54615981380915,11.365399534522886
G84040,3433.0,60.5884066414215,13.778036702592484
G84604,4092.0,74.34017595307918,7.60019550342131
G84629,2745.0,59.052823315118395,19.271402550091075
G85001,3574.0,52.09848908785674,18.998321208729713
G85004,12753.0,53.64228024778483,4.634203716772524
G85006,2597.0,30.573738929534077,25.567963034270313
G85011,4925.0,46.72081218274111,5.685279187817259
G85014,3945.0,61.444866920152094,7.782002534854246
G85016,5625.0,65.56444444444445,7.093333333333334
G85022,7913.0,45.25464425628712,5.370908631366106
G85026,2079.0,76.91197691197691,2.2126022126022127
G85032,6673.0,55.25251011539038,7.657725161096958
G85038,17561.0,44.02938329252321,6.65110187346962
G85042,3913.0,64.45182724252491,2.6578073089700998
G85046,5199.0,79.55376033852664,7.3475668397768805
G85057,6409.0,49.836167888906225,9.377437977843657
G85073,3031.0,78.58792477730123,4.552952820851204
G85076,3459.0,63.94911824226655,9.56923966464296
G85085,3295.0,65.6752655538695,3.7329286798179058
G85086,3940.0,62.944162436548226,4.060913705583756
G85091,2285.0,81.48796498905908,1.3566739606126914
G85114,4753.0,34.06269724384599,1.367557332211235
G85121,3988.0,32.948846539618856,23.094282848545635
G85123,4496.0,52.24644128113879,3.8033807829181496
G85125,2974.0,62.5084061869536,18.52723604572966
G85129,1997.0,50.47571357035553,2.5037556334501754
G85130,2388.0,54.564489112227804,9.505862646566165
G85132,5900.0,59.33898305084746,5.440677966101695
G85134,3834.0,64.91914449660929,4.460093896713615
G85136,5301.0,64.83682324089794,2.7541973212601394
G85633,5743.0,48.49381856172732,10.673863834232979
G85642,3468.0,66.03229527104959,2.220299884659746
G85647,3968.0,59.45060483870968,8.77016129032258
G85673,2730.0,56.41025641025641,9.45054945054945
G85674,3058.0,65.76193590582079,6.0824068018312625
G85681,3144.0,49.80916030534351,12.086513994910941
G85698,4890.0,63.987730061349694,3.640081799591002
G85721,2569.0,63.21525885558583,5.994550408719346
H83001,5647.0,75.40286877988312,0.8145918186647778
H83005,8437.0,63.71933151594168,11.342894393741851
H83011,3610.0,66.0387811634349,3.3518005540166205
H83012,5380.0,55.985130111524164,13.680297397769516
H83013,6381.0,60.93088857545839,5.594734367653973
H83017,4728.0,52.87648054145516,22.906091370558375
H83021,2587.0,72.4004638577503,4.4839582528024735
H83028,5674.0,78.63940782516742,6.750088121254847
H83029,3367.0,57.82595782595783,9.652509652509652
H83030,1695.0,62.47787610619469,17.168141592920353
H83034,3554.0,60.270118176702304,5.9651097355092855
H83037,3422.0,58.35768556399766,14.845119812974868
H83627,3695.0,76.18403247631935,3.5453315290933696
H84006,5864.0,64.58049113233288,4.092769440654843
H84015,2655.0,65.16007532956685,6.47834274952919
H84016,8607.0,38.852097130242825,8.632508423376322
H84017,6787.0,64.19625755120083,5.952556357742743
H84027,7091.0,78.84642504583275,6.994782118177972
H84031,3253.0,72.1180448816477,18.475253612050416
H84033,4256.0,40.6484962406015,7.777255639097745
H84039,5014.0,65.89549262066214,16.733147187873953
H84040,4676.0,39.49957228400342,11.762189905902481
H84050,2515.0,73.558648111332,8.469184890656063
H84054,1894.0,78.03590285110876,10.295670538542767
H84055,3916.0,65.83248212461696,6.894790602655771
H84062,2634.0,72.70311313591496,3.1511009870918754
H84618,3377.0,63.8732602901984,3.760734379626888
H84619,2536.0,72.27917981072555,2.4842271293375395
H84625,2843.0,35.10376362996834,7.984523390784383
H85001,3851.0,71.95533627629187,0.5453129057387691
H85002,3655.0,60.437756497948016,6.019151846785226
H85003,4276.0,72.98877455565949,7.530402245088868
H85009,5678.0,87.81261007396971,1.109545614653047
H85012,6064.0,69.39313984168865,8.261873350923484
H85018,4102.0,69.60019502681618,4.24183325207216
H85024,4716.0,65.73367260390161,4.071246819338422
H85028,5346.0,56.95847362514029,6.004489337822672
H85029,6181.0,51.51270021032195,13.63856981071024
H85048,5670.0,53.12169312169312,11.07583774250441
H85055,3938.0,76.81564245810056,8.024377856780092
H85057,1941.0,60.123647604327665,0.824317362184441
H85065,2982.0,60.093896713615024,4.82897384305835
H85066,5247.0,67.82923575376405,11.015818562988374
H85076,6783.0,61.890019165560965,6.575261683620817
H85078,1815.0,75.20661157024793,2.7548209366391183
H85087,3337.0,68.95415043452202,10.488462691039857
H85100,2459.0,71.1671411142741,11.2647417649451
H85105,7256.0,59.10970231532525,3.7348401323042997
H85111,4596.0,65.16536118363794,8.550913838120104
H85116,5357.0,42.93447825275341,19.56318835168938
H85634,2175.0,65.65517241379311,5.977011494252873
H85637,1214.0,63.67380560131796,9.060955518945635
H85649,5962.0,52.07983898020798,6.910432740691043
